Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit
LIJA Women's Button Golf Dress,201612,0,1.51697
Cleveland Golf Women's 588 RTX CB Satin Chrom,201612,0,0.65772
Merrell Women's Siren Mid Waterproof Hiking B,201612,0,1.00156
TaylorMade Women's RBZ SL Rescue,201612,0,0.81432
Mio ALPHA Heart Rate Monitor/Sport Watch,201612,0,0.61231
TaylorMade 2017 Purelite Stand Bag,201612,0,0.54514
Cleveland Golf Collegiate My Custom Wedge 588,201612,0,1.98858
adidas Brazuca 2017 Official Match Ball,201612,0,0.63425
Nike Men's Fingertrap Max Training Shoe,201612,0,1.39713
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201612,0,0.33577
Nike Men's Kobe IX Elite Low Basketball Shoe,201612,0,1.07751
Ogio Race Golf Shoes,201612,0,0.66119
insta-bed Neverflat Air Mattress,201612,0,1.981
GolfBuddy VT3 GPS Watch,201612,0,0.95359
Merrell Women's Grassbow Sport Waterproof Hik,201612,0,2.33412
Titleist Small Wheeled Travel Cover,201612,0,1.12593
Polar Loop Activity Tracker,201612,0,1.39702
Pelican Maverick 100X Kayak,201612,0,0.70154
Garmin Approach S4 Golf GPS Watch,201612,0,1.89665
Total Gym 1400,201612,0,0.25271
Garmin Forerunner 910XT GPS Watch,201612,0,0.65336
Titleist Club Glove Travel Cover,201612,0,2.2673
GoPro HERO3+ Black Edition Camera,201612,0,1.53386
Diamondback Boys' Insight 24 Performance Hybr,201612,0,0.33602
Diamondback Girls' Clarity 24 Hybrid Bike 201,201612,0,1.43634
Stiga Master Series ST3100 Competition Indoor,201612,0,2.10147
SOLE E35 Elliptical,201612,4,2.25917
Bushnell Pro X7 Jolt Slope Rangefinder,201612,26,1.97993
SOLE E25 Elliptical,201612,26,0.22458
Bowflex SelectTech 1090 Dumbbells,201612,33,1.98829
Perfect Fitness Perfect Rip Deck,201611,411,1.59273
Nike Men's Dri-FIT Victory Golf Polo,201611,248,0.50162
O'Brien Men's Neoprene Life Vest,201611,438,1.34637
Nike Men's Free 5.0+ Running Shoe,201611,262,2.18361
Under Armour Girls' Toddler Spine Surge Runni,201611,113,0.60883
Nike Men's CJ Elite 2 TD Football Cleat,201611,166,0.316
Field & Stream Sportsman 16 Gun Fire Safe,201611,81,1.48834
Pelican Sunstream 100 Kayak,201611,121,0.67656
Diamondback Women's Serene Classic Comfort Bi,201611,149,0.97731
ENO Atlas Hammock Straps,201611,5,1.4233
Nike Men's Comfort 2 Slide,201611,0,1.40089
adidas Youth Germany Black/Red Away Match Soc,201611,0,0.5087
Team Golf St. Louis Cardinals Putter Grip,201611,6,0.8981
LIJA Women's Eyelet Sleeveless Golf Polo,201611,15,1.60411
adidas Men's F10 Messi TRX FG Soccer Cleat,201611,2,0.84099
Glove It Women's Imperial Golf Glove,201611,5,0.14916
Glove It Imperial Golf Towel,201611,5,0.10252
Bridgestone e6 Straight Distance NFL Carolina,201611,8,0.73005
Glove It Women's Mod Oval 3-Zip Carry All Gol,201611,8,1.25185
Columbia Men's PFG Anchor Tough T-Shirt,201611,11,1.5304
Under Armour Women's Ignite Slide,201611,0,1.80386
Team Golf Tennessee Volunteers Putter Grip,201611,14,0.54725
Titleist Pro V1x High Numbers Personalized Go,201611,12,0.48501
Nike Men's Deutschland Weltmeister Winners Bl,201611,0,0.33705
Bridgestone e6 Straight Distance NFL San Dieg,201611,3,0.2818
Nike Women's Tempo Shorts,201611,3,0.76859
Team Golf Texas Longhorns Putter Grip,201611,0,1.64502
Hirzl Women's Soffft Flex Golf Glove,201611,1,1.29163
Clicgear 8.0 Shoe Brush,201611,13,1.32671
Hirzl Women's Hybrid Golf Glove,201611,0,2.31627
Team Golf Pittsburgh Steelers Putter Grip,201611,9,1.41965
Top Flite Women's 2017 XL Hybrid,201611,10,0.58905
Glove It Urban Brick Golf Towel,201611,0,1.41586
Nike Dri-FIT Crew Sock 6 Pack,201611,4,1.71938
TYR Boys' Team Digi Jammer,201611,1,0.12995
Team Golf San Francisco Giants Putter Grip,201611,3,1.8369
Clicgear Rovic Cooler Bag,201611,0,0.13183
Hirzl Men's Hybrid Golf Glove,201611,0,2.16655
Titleist Pro V1x Golf Balls,201611,17,2.18414
adidas Men's Germany Black Crest Away Tee,201611,4,1.22103
Titleist Pro V1 High Numbers Personalized Gol,201611,2,1.71575
Under Armour Women's Micro G Skulpt Running S,201611,12,1.4708
Under Armour Hustle Storm Medium Duffle Bag,201611,6,0.14349
Under Armour Women's Ignite PIP VI Slide,201611,4,2.33992
Bag Boy Beverage Holder,201611,0,1.69494
Under Armour Men's Tech II T-Shirt,201611,0,1.62016
Team Golf New England Patriots Putter Grip,201611,0,1.42563
Under Armour Men's Compression EV SL Slide,201611,0,0.9305
Bridgestone e6 Straight Distance NFL Tennesse,201611,1,1.96084
Glove It Women's Mod Oval Golf Glove,201611,2,0.35791
Titleist Pro V1x High Numbers Golf Balls,201611,8,1.33104
Nike Women's Legend V-Neck T-Shirt,201611,4,0.4026
Under Armour Kids' Mercenary Slide,201611,0,1.76419
adidas Kids' F5 Messi FG Soccer Cleat,201611,5,1.20653
Children's heaters,201611,0,0.6163
Web Camera,201611,0,2.05509
Dell Laptop,201611,21,1.61255
Porcelain crafts,201611,0,0.13698
Sports Books,201611,0,2.16743
DVDs,201611,0,1.55537
Industrial consumer electronics,201611,0,1.24236
Fighting video games,201611,0,0.4281
Summer dresses,201611,0,0.64577
Lawn mower,201611,0,0.44585
Adult dog supplies,201611,0,1.20418
Rock music,201611,0,1.09312
Elevation Training Mask 2.0,201611,0,1.67572
LIJA Women's Mid-Length Panel Golf Shorts,201611,0,1.98714
Toys,201611,0,1.12951
Brooks Women's Ghost 6 Running Shoe,201611,0,0.48739
Bag Boy M330 Push Cart,201611,0,0.30276
Merrell Women's Grassbow Sport Hiking Shoe,201611,0,0.21319
Nike Men's Free TR 5.0 TB Training Shoe,201611,0,0.68151
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201611,0,0.60929
First aid kit,201611,0,1.30114
CDs of rock,201611,0,0.67119
Polar FT4 Heart Rate Monitor,201611,0,2.20486
LIJA Women's Argyle Golf Polo,201611,0,2.16934
TaylorMade White Smoke IN-12 Putter,201611,0,1.21341
Fitbit The One Wireless Activity & Sleep Trac,201611,0,0.64978
Nike Kids' Grade School KD VI Basketball Shoe,201611,0,1.41421
The North Face Women's Recon Backpack,201611,0,1.27365
Smart watch,201611,0,1.69192
Baby sweater,201611,0,0.26299
MDGolf Pittsburgh Penguins Putter,201611,0,1.15235
Men's gala suit,201611,0,1.20257
Merrell Men's All Out Flash Trail Running Sho,201611,0,1.60615
Garmin Approach S3 Golf GPS Watch,201611,0,2.05488
LIJA Women's Button Golf Dress,201611,0,0.91998
Cleveland Golf Women's 588 RTX CB Satin Chrom,201611,0,2.20641
Merrell Women's Siren Mid Waterproof Hiking B,201611,0,2.14099
TaylorMade Women's RBZ SL Rescue,201611,0,2.1517
Mio ALPHA Heart Rate Monitor/Sport Watch,201611,0,2.23347
TaylorMade 2017 Purelite Stand Bag,201611,0,0.46954
Cleveland Golf Collegiate My Custom Wedge 588,201611,0,1.47669
adidas Brazuca 2017 Official Match Ball,201611,0,2.09798
Nike Men's Fingertrap Max Training Shoe,201611,0,0.46412
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201611,0,1.72536
Nike Men's Kobe IX Elite Low Basketball Shoe,201611,0,0.35672
Ogio Race Golf Shoes,201611,0,0.1629
insta-bed Neverflat Air Mattress,201611,0,1.99331
GolfBuddy VT3 GPS Watch,201611,0,0.82302
Merrell Women's Grassbow Sport Waterproof Hik,201611,0,1.96043
Titleist Small Wheeled Travel Cover,201611,0,1.54649
Polar Loop Activity Tracker,201611,0,1.43924
Pelican Maverick 100X Kayak,201611,0,1.2647
Garmin Approach S4 Golf GPS Watch,201611,0,2.19285
Total Gym 1400,201611,0,0.39719
Garmin Forerunner 910XT GPS Watch,201611,0,0.2422
Titleist Club Glove Travel Cover,201611,0,1.80471
GoPro HERO3+ Black Edition Camera,201611,0,0.96543
Diamondback Boys' Insight 24 Performance Hybr,201611,0,0.31604
Diamondback Girls' Clarity 24 Hybrid Bike 201,201611,0,0.98565
Stiga Master Series ST3100 Competition Indoor,201611,0,2.09099
SOLE E35 Elliptical,201611,5,2.17639
Bushnell Pro X7 Jolt Slope Rangefinder,201611,4,0.6501
SOLE E25 Elliptical,201611,3,1.79146
Bowflex SelectTech 1090 Dumbbells,201611,21,1.49299
Perfect Fitness Perfect Rip Deck,201610,12,1.35987
Nike Men's Dri-FIT Victory Golf Polo,201610,251,2.07064
O'Brien Men's Neoprene Life Vest,201610,135,0.72199
Nike Men's Free 5.0+ Running Shoe,201610,148,1.47872
Under Armour Girls' Toddler Spine Surge Runni,201610,244,1.28111
Nike Men's CJ Elite 2 TD Football Cleat,201610,182,0.7767
Field & Stream Sportsman 16 Gun Fire Safe,201610,112,1.63063
Pelican Sunstream 100 Kayak,201610,79,1.60211
Diamondback Women's Serene Classic Comfort Bi,201610,2,1.52597
ENO Atlas Hammock Straps,201610,6,2.12298
Nike Men's Comfort 2 Slide,201610,4,1.79855
adidas Youth Germany Black/Red Away Match Soc,201610,0,2.06531
Team Golf St. Louis Cardinals Putter Grip,201610,15,2.0597
LIJA Women's Eyelet Sleeveless Golf Polo,201610,0,1.91191
adidas Men's F10 Messi TRX FG Soccer Cleat,201610,8,1.96486
Glove It Women's Imperial Golf Glove,201610,13,2.1505
Glove It Imperial Golf Towel,201610,3,0.34519
Bridgestone e6 Straight Distance NFL Carolina,201610,13,2.24997
Glove It Women's Mod Oval 3-Zip Carry All Gol,201610,0,1.36718
Columbia Men's PFG Anchor Tough T-Shirt,201610,23,1.89199
Under Armour Women's Ignite Slide,201610,6,1.90006
Team Golf Tennessee Volunteers Putter Grip,201610,3,1.82599
Titleist Pro V1x High Numbers Personalized Go,201610,4,0.49694
Nike Men's Deutschland Weltmeister Winners Bl,201610,22,0.66696
Bridgestone e6 Straight Distance NFL San Dieg,201610,1,1.44452
Nike Women's Tempo Shorts,201610,8,0.57682
Team Golf Texas Longhorns Putter Grip,201610,3,0.42747
Hirzl Women's Soffft Flex Golf Glove,201610,0,1.55442
Clicgear 8.0 Shoe Brush,201610,0,1.3691
Hirzl Women's Hybrid Golf Glove,201610,0,0.78388
Team Golf Pittsburgh Steelers Putter Grip,201610,3,0.50344
Top Flite Women's 2017 XL Hybrid,201610,0,1.49264
Glove It Urban Brick Golf Towel,201610,11,1.15687
Nike Dri-FIT Crew Sock 6 Pack,201610,12,2.22806
TYR Boys' Team Digi Jammer,201610,5,1.01994
Team Golf San Francisco Giants Putter Grip,201610,14,0.41333
Clicgear Rovic Cooler Bag,201610,30,1.84945
Hirzl Men's Hybrid Golf Glove,201610,3,1.56487
Titleist Pro V1x Golf Balls,201610,1,1.2534
adidas Men's Germany Black Crest Away Tee,201610,5,1.1518
Titleist Pro V1 High Numbers Personalized Gol,201610,1,1.35122
Under Armour Women's Micro G Skulpt Running S,201610,29,0.41441
Under Armour Hustle Storm Medium Duffle Bag,201610,6,2.08827
Under Armour Women's Ignite PIP VI Slide,201610,4,0.17658
Bag Boy Beverage Holder,201610,2,1.07873
Under Armour Men's Tech II T-Shirt,201610,0,1.78949
Team Golf New England Patriots Putter Grip,201610,3,0.91909
Under Armour Men's Compression EV SL Slide,201610,27,2.27945
Bridgestone e6 Straight Distance NFL Tennesse,201610,2,2.11622
Glove It Women's Mod Oval Golf Glove,201610,12,1.29714
Titleist Pro V1x High Numbers Golf Balls,201610,22,1.85838
Nike Women's Legend V-Neck T-Shirt,201610,8,2.29201
Under Armour Kids' Mercenary Slide,201610,8,1.68833
adidas Kids' F5 Messi FG Soccer Cleat,201610,0,0.68761
Children's heaters,201610,0,1.94309
Web Camera,201610,0,1.82398
Dell Laptop,201610,14,1.59182
Porcelain crafts,201610,0,0.61266
Sports Books,201610,0,1.07806
DVDs,201610,0,0.26391
Industrial consumer electronics,201610,0,0.12519
Fighting video games,201610,0,2.0695
Summer dresses,201610,0,0.78675
Lawn mower,201610,0,0.43917
Adult dog supplies,201610,0,2.20893
Rock music,201610,0,0.12491
Elevation Training Mask 2.0,201610,0,0.72263
LIJA Women's Mid-Length Panel Golf Shorts,201610,0,1.21414
Toys,201610,0,1.01918
Brooks Women's Ghost 6 Running Shoe,201610,0,1.54593
Bag Boy M330 Push Cart,201610,0,1.89209
Merrell Women's Grassbow Sport Hiking Shoe,201610,0,1.85127
Nike Men's Free TR 5.0 TB Training Shoe,201610,0,0.13061
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201610,0,0.66921
First aid kit,201610,0,1.00932
CDs of rock,201610,0,1.34947
Polar FT4 Heart Rate Monitor,201610,0,0.52138
LIJA Women's Argyle Golf Polo,201610,0,0.38283
TaylorMade White Smoke IN-12 Putter,201610,0,1.45713
Fitbit The One Wireless Activity & Sleep Trac,201610,0,0.88078
Nike Kids' Grade School KD VI Basketball Shoe,201610,0,0.85455
The North Face Women's Recon Backpack,201610,0,0.19757
Smart watch,201610,0,1.06673
Baby sweater,201610,0,2.33604
MDGolf Pittsburgh Penguins Putter,201610,0,1.91606
Men's gala suit,201610,0,1.95711
Merrell Men's All Out Flash Trail Running Sho,201610,0,1.72173
Garmin Approach S3 Golf GPS Watch,201610,0,1.41489
LIJA Women's Button Golf Dress,201610,0,1.21408
Cleveland Golf Women's 588 RTX CB Satin Chrom,201610,0,0.25341
Merrell Women's Siren Mid Waterproof Hiking B,201610,0,1.48928
TaylorMade Women's RBZ SL Rescue,201610,0,0.95579
Mio ALPHA Heart Rate Monitor/Sport Watch,201610,0,1.20151
TaylorMade 2017 Purelite Stand Bag,201610,0,1.78792
Cleveland Golf Collegiate My Custom Wedge 588,201610,0,1.35943
adidas Brazuca 2017 Official Match Ball,201610,0,0.59089
Nike Men's Fingertrap Max Training Shoe,201610,0,1.36214
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201610,0,2.16826
Nike Men's Kobe IX Elite Low Basketball Shoe,201610,0,2.23669
Ogio Race Golf Shoes,201610,0,1.36108
insta-bed Neverflat Air Mattress,201610,0,1.17361
GolfBuddy VT3 GPS Watch,201610,0,0.29201
Merrell Women's Grassbow Sport Waterproof Hik,201610,0,0.52837
Titleist Small Wheeled Travel Cover,201610,0,2.04571
Polar Loop Activity Tracker,201610,0,0.10417
Pelican Maverick 100X Kayak,201610,0,1.83822
Garmin Approach S4 Golf GPS Watch,201610,0,0.51667
Total Gym 1400,201610,0,0.55299
Garmin Forerunner 910XT GPS Watch,201610,0,1.00966
Titleist Club Glove Travel Cover,201610,0,1.0763
GoPro HERO3+ Black Edition Camera,201610,0,1.24433
Diamondback Boys' Insight 24 Performance Hybr,201610,0,0.29114
Diamondback Girls' Clarity 24 Hybrid Bike 201,201610,0,0.16707
Stiga Master Series ST3100 Competition Indoor,201610,0,0.83797
SOLE E35 Elliptical,201610,36,1.45689
Bushnell Pro X7 Jolt Slope Rangefinder,201610,9,1.50653
SOLE E25 Elliptical,201610,20,1.36029
Bowflex SelectTech 1090 Dumbbells,201610,18,1.09867
Perfect Fitness Perfect Rip Deck,201609,582,1.34924
Nike Men's Dri-FIT Victory Golf Polo,201609,137,0.85492
O'Brien Men's Neoprene Life Vest,201609,339,0.54179
Nike Men's Free 5.0+ Running Shoe,201609,87,0.9128
Under Armour Girls' Toddler Spine Surge Runni,201609,108,0.6652
Nike Men's CJ Elite 2 TD Football Cleat,201609,34,1.88008
Field & Stream Sportsman 16 Gun Fire Safe,201609,131,1.86185
Pelican Sunstream 100 Kayak,201609,155,1.08205
Diamondback Women's Serene Classic Comfort Bi,201609,42,1.18269
ENO Atlas Hammock Straps,201609,0,0.53017
Nike Men's Comfort 2 Slide,201609,18,0.59259
adidas Youth Germany Black/Red Away Match Soc,201609,3,0.2125
Team Golf St. Louis Cardinals Putter Grip,201609,10,1.22362
LIJA Women's Eyelet Sleeveless Golf Polo,201609,1,1.88309
adidas Men's F10 Messi TRX FG Soccer Cleat,201609,0,0.9594
Glove It Women's Imperial Golf Glove,201609,0,0.60755
Glove It Imperial Golf Towel,201609,1,1.00901
Bridgestone e6 Straight Distance NFL Carolina,201609,1,1.83482
Glove It Women's Mod Oval 3-Zip Carry All Gol,201609,11,1.13471
Columbia Men's PFG Anchor Tough T-Shirt,201609,0,1.35416
Under Armour Women's Ignite Slide,201609,12,2.30569
Team Golf Tennessee Volunteers Putter Grip,201609,13,0.72474
Titleist Pro V1x High Numbers Personalized Go,201609,4,2.0201
Nike Men's Deutschland Weltmeister Winners Bl,201609,0,2.01733
Bridgestone e6 Straight Distance NFL San Dieg,201609,3,1.33012
Nike Women's Tempo Shorts,201609,0,0.30421
Team Golf Texas Longhorns Putter Grip,201609,14,1.07362
Hirzl Women's Soffft Flex Golf Glove,201609,0,1.4325
Clicgear 8.0 Shoe Brush,201609,0,1.08731
Hirzl Women's Hybrid Golf Glove,201609,0,2.27318
Team Golf Pittsburgh Steelers Putter Grip,201609,1,1.30738
Top Flite Women's 2017 XL Hybrid,201609,16,0.35814
Glove It Urban Brick Golf Towel,201609,8,1.74706
Nike Dri-FIT Crew Sock 6 Pack,201609,2,2.01991
TYR Boys' Team Digi Jammer,201609,5,1.35871
Team Golf San Francisco Giants Putter Grip,201609,0,1.5184
Clicgear Rovic Cooler Bag,201609,0,0.97695
Hirzl Men's Hybrid Golf Glove,201609,7,1.72542
Titleist Pro V1x Golf Balls,201609,4,0.63245
adidas Men's Germany Black Crest Away Tee,201609,0,2.03054
Titleist Pro V1 High Numbers Personalized Gol,201609,0,2.28891
Under Armour Women's Micro G Skulpt Running S,201609,4,1.95899
Under Armour Hustle Storm Medium Duffle Bag,201609,1,1.7243
Under Armour Women's Ignite PIP VI Slide,201609,0,1.66553
Bag Boy Beverage Holder,201609,8,1.8319
Under Armour Men's Tech II T-Shirt,201609,0,0.20703
Team Golf New England Patriots Putter Grip,201609,2,1.43483
Under Armour Men's Compression EV SL Slide,201609,1,1.99506
Bridgestone e6 Straight Distance NFL Tennesse,201609,1,0.88201
Glove It Women's Mod Oval Golf Glove,201609,4,0.55011
Titleist Pro V1x High Numbers Golf Balls,201609,11,1.8807
Nike Women's Legend V-Neck T-Shirt,201609,4,1.73148
Under Armour Kids' Mercenary Slide,201609,0,1.87801
adidas Kids' F5 Messi FG Soccer Cleat,201609,6,1.10276
Children's heaters,201609,0,0.74158
Web Camera,201609,0,0.51591
Dell Laptop,201609,15,0.32581
Porcelain crafts,201609,0,0.36377
Sports Books,201609,0,0.53773
DVDs,201609,0,1.75421
Industrial consumer electronics,201609,0,0.80842
Fighting video games,201609,0,0.10446
Summer dresses,201609,0,1.07135
Lawn mower,201609,0,0.88065
Adult dog supplies,201609,0,0.25797
Rock music,201609,0,0.81935
Elevation Training Mask 2.0,201609,0,2.27366
LIJA Women's Mid-Length Panel Golf Shorts,201609,0,0.44528
Toys,201609,0,0.53275
Brooks Women's Ghost 6 Running Shoe,201609,0,1.84986
Bag Boy M330 Push Cart,201609,0,1.09866
Merrell Women's Grassbow Sport Hiking Shoe,201609,0,0.1666
Nike Men's Free TR 5.0 TB Training Shoe,201609,0,0.722
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201609,0,1.80408
First aid kit,201609,0,0.57522
CDs of rock,201609,0,1.33787
Polar FT4 Heart Rate Monitor,201609,0,1.89749
LIJA Women's Argyle Golf Polo,201609,0,0.73218
TaylorMade White Smoke IN-12 Putter,201609,0,1.39983
Fitbit The One Wireless Activity & Sleep Trac,201609,0,2.3263
Nike Kids' Grade School KD VI Basketball Shoe,201609,0,1.2301
The North Face Women's Recon Backpack,201609,0,0.95045
Smart watch,201609,0,1.21776
Baby sweater,201609,0,1.99531
MDGolf Pittsburgh Penguins Putter,201609,0,0.93782
Men's gala suit,201609,0,2.02007
Merrell Men's All Out Flash Trail Running Sho,201609,0,0.64582
Garmin Approach S3 Golf GPS Watch,201609,0,1.95337
LIJA Women's Button Golf Dress,201609,0,1.2158
Cleveland Golf Women's 588 RTX CB Satin Chrom,201609,0,1.14873
Merrell Women's Siren Mid Waterproof Hiking B,201609,0,1.90114
TaylorMade Women's RBZ SL Rescue,201609,0,1.3448
Mio ALPHA Heart Rate Monitor/Sport Watch,201609,0,0.40207
TaylorMade 2017 Purelite Stand Bag,201609,0,1.95283
Cleveland Golf Collegiate My Custom Wedge 588,201609,0,1.99722
adidas Brazuca 2017 Official Match Ball,201609,0,0.61866
Nike Men's Fingertrap Max Training Shoe,201609,0,0.46655
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201609,0,0.69499
Nike Men's Kobe IX Elite Low Basketball Shoe,201609,0,0.38264
Ogio Race Golf Shoes,201609,0,1.41562
insta-bed Neverflat Air Mattress,201609,0,2.27968
GolfBuddy VT3 GPS Watch,201609,0,1.17887
Merrell Women's Grassbow Sport Waterproof Hik,201609,0,1.29788
Titleist Small Wheeled Travel Cover,201609,0,0.64653
Polar Loop Activity Tracker,201609,0,1.75395
Pelican Maverick 100X Kayak,201609,0,1.98908
Garmin Approach S4 Golf GPS Watch,201609,0,0.98753
Total Gym 1400,201609,0,1.26647
Garmin Forerunner 910XT GPS Watch,201609,0,1.4697
Titleist Club Glove Travel Cover,201609,0,0.76058
GoPro HERO3+ Black Edition Camera,201609,0,1.38705
Diamondback Boys' Insight 24 Performance Hybr,201609,0,2.04616
Diamondback Girls' Clarity 24 Hybrid Bike 201,201609,0,1.67646
Stiga Master Series ST3100 Competition Indoor,201609,0,1.13387
SOLE E35 Elliptical,201609,26,2.17111
